Car Make,Location,Chassis No,Version/Class,Model Code,Milleage,Engine Size (CC),Engine Code,Drive,Steering,Transmission,External Color,Registration Year/Month,Fuel,Manufacture Year/Month,Price($)
 NISSAN SYLPHY,Singapore,MNTBBAB17Z0024058,1.6 CVT ABS D/AIRBAG 2WD 4DR,"16-CVT-ABS-4DR
Find parts for this model code","58,400 km","1,598cc",-,2wheel drive,Right,Automatic,Gray,2015/7,Petrol,2015/7,6890
 NISSAN DAYZ,NAGOYA,B21W-0222629,N/A,"DBA-B21W
Find parts for this model code","21,000 km",650cc,3B20,2wheel drive,Right,Automatic,Blue,2015/2,Petrol,-,6677
 NISSAN CUBE,NAGOYA,Z12-311783,1.5 15X V SELECTION,"DBA-Z12
Find parts for this model code","19,000 km","1,490cc",HR15,2wheel drive,Right,Automatic,Black,2015/11,Petrol,-,9000
 NISSAN NOTE,HOKKAIDO,NE12-109856,1.2 X FOUR V SELECTION II,"DBA-NE12
Find parts for this model code","8,177 km","1,190cc",HR12,4wheel drive,Right,Automatic,Brown,2016/9,Petrol,-,11079
 NISSAN ROGUE,U.S.A,KNMAT2MTXHP552765,S FWD,"4Cyl
Find parts for this model code","50,055 mile","2,500cc",-,2wheel drive,Left,CVT,Gray,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT8HP532532,S FWD,"4Cyl
Find parts for this model code","45,951 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MTXHP505624,S FWD,"4Cyl
Find parts for this model code","49,592 mile","2,500cc",-,2wheel drive,Left,CVT,White,2017/-,Petrol,2017/0,17098
 NISSAN ROGUE,U.S.A,KNMAT2MT3HP594260,S FWD,"4Cyl
Find parts for this model code","41,782 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2017/-,Petrol,2017/0,17598
 NISSAN ROGUE,U.S.A,KNMAT2MT5HP560885,S FWD,"4Cyl
Find parts for this model code","46,134 mile","2,500cc",-,2wheel drive,Left,CVT,White,2017/-,Petrol,2017/0,17898
 NISSAN ROGUE,U.S.A,KNMAT2MT6HP568168,S FWD,"4Cyl
Find parts for this model code","40,593 mile","2,500cc",-,2wheel drive,Left,CVT,Black,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT5HP584992,S FWD,"4Cyl
Find parts for this model code","45,746 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT8HP589457,S FWD,"4Cyl
Find parts for this model code","48,323 mile","2,500cc",-,2wheel drive,Left,CVT,Gray,2017/-,Petrol,2017/0,17598
 NISSAN ROGUE,U.S.A,KNMAT2MT0HP576816,S FWD,"4Cyl
Find parts for this model code","47,068 mile","2,500cc",-,2wheel drive,Left,CVT,Blue,2017/-,Petrol,2017/0,17598
 NISSAN ROGUE,U.S.A,KNMAT2MT7HP576263,S FWD,"4Cyl
Find parts for this model code","46,777 mile","2,500cc",-,2wheel drive,Left,CVT,Gray,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MV4HP523229,S AWD,"4Cyl
Find parts for this model code","47,091 mile","2,500cc",-,4wheel drive,Left,CVT,White,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MTXHP540308,S FWD,"4Cyl
Find parts for this model code","46,161 mile","2,500cc",-,2wheel drive,Left,CVT,White,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT4HP549053,S FWD,"4Cyl
Find parts for this model code","44,976 mile","2,500cc",-,2wheel drive,Left,CVT,White,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT1HP532033,S FWD,"4Cyl
Find parts for this model code","46,579 mile","2,500cc",-,2wheel drive,Left,CVT,Blue,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT3HP564742,S FWD,"4Cyl
Find parts for this model code","47,454 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MV6HP534930,S AWD,"4Cyl
Find parts for this model code","49,109 mile","2,500cc",-,4wheel drive,Left,CVT,Blue,2017/-,Petrol,2017/0,17899
 NISSAN ROGUE,U.S.A,KNMAT2MT4HP567388,S FWD,"4Cyl
Find parts for this model code","45,888 mile","2,500cc",-,2wheel drive,Left,CVT,White,2017/-,Petrol,2017/0,17098
 NISSAN ROGUE,U.S.A,KNMAT2MT5HP567772,S FWD,"4Cyl
Find parts for this model code","48,241 mile","2,500cc",-,2wheel drive,Left,CVT,Gray,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT1HP564478,S FWD,"4Cyl
Find parts for this model code","46,221 mile","2,500cc",-,2wheel drive,Left,CVT,Blue,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MT1HP569681,S FWD,"4Cyl
Find parts for this model code","43,221 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2017/-,Petrol,2017/0,17599
 NISSAN ROGUE,U.S.A,KNMAT2MV3HP517356,S AWD,"4Cyl
Find parts for this model code","46,442 mile","2,500cc",-,4wheel drive,Left,CVT,Silver,2017/-,Petrol,2017/0,17599
 NISSAN X-TRAIL,UNITED KINGDOM,JN11000,Manual Petrol,0,"30,000 mile","1,600cc",-,4wheel drive,Right,Manual,Orange,2015/12,Petrol,-,18400
 NISSAN X-TRAIL,UNITED KINGDOM,JN110001,Manual Petrol,0,"17,750 mile","1,600cc",-,4wheel drive,Right,Manual,Gray,2015/12,Petrol,-,20500
 NISSAN X-TRAIL,UNITED KINGDOM,JN110003,Manual Petrol,0,"19,509 mile","1,600cc",-,4wheel drive,Right,Manual,Red,2017/3,Petrol,-,16800
 NISSAN X-TRAIL,UNITED KINGDOM,JN110004,Manual Petrol,0,"4,600 mile","1,600cc",-,4wheel drive,Right,Manual,Black,2018/3,Petrol,-,26100
 NISSAN X-TRAIL,UNITED KINGDOM,JN110005,Manual Petrol,0,"6,860 mile","1,600cc",-,4wheel drive,Right,Manual,Gray,2018/5,Petrol,-,28300
 NISSAN X-TRAIL,UNITED KINGDOM,JN110006,Manual Petrol,0,657 mile,"1,600cc",-,4wheel drive,Right,Manual,Black,2018/11,Petrol,-,26800
 NISSAN QASHQAI,Singapore,SJNFBAJ11U1226608,SMP1409K,"CVT-2WD-SR
Find parts for this model code","33,413 km","1,997cc",-,2wheel drive,Right,Automatic,Blue,2015/6,Petrol,2014/0,10388
 NISSAN X-TRAIL,YOKOHAMA,HNT32106948,N/A,"DAA-HNT32
Find parts for this model code","30,266 km","2,000cc",-,4wheel drive,Right,CVT,Pearl,2016/3,Hybrid(Petrol),-,21814
 NISSAN NISSAN GT-R,YOKOHAMA,R35-090015,3.8 NISMO 4WD,"DBA-R35
Find parts for this model code","6,000 km","3,790cc",VR38,4wheel drive,Right,Automatic,Black,2018/3,Petrol,-,159177
 NISSAN ALTIMA,INCHON,1N4AL3AP7GC105173,N/A,0,"37,682 km","2,488cc",-,2wheel drive,Left,Automatic,White,2016/-,Petrol,-,16097
 NISSAN BLUEBIRD SYLPHY,Singapore,MNTBBAB17Z0023822,SKT8310S,0,"32,164 km","1,598cc",-,2wheel drive,Right,Automatic,Gray,2015/6,Petrol,2015/0,7314
 NISSAN X-TRAIL,YOKOHAMA,NT32-511343,2.0 20X EMERGENCY BRAKE PKG 4WD,"DBA-NT32
Find parts for this model code","12,669 km","1,990cc",MR20,4wheel drive,Right,Automatic,Silver,2015/1,Petrol,-,20148
 NISSAN X-TRAIL,OSAKA,T32-008118,2.0 20X EMERGENCY BRAKE PACKAGE,"DBA-T32
Find parts for this model code","40,136 km","2,000cc",MR20,-,Right,Automatic,Red,2015/2,Petrol,-,15432
 NISSAN ALTIMA,BUSAN MASAN,1N4AL3AP3FC123460,N/A,0,"107,884 km","2,488cc",-,2wheel drive,Left,Automatic,White,2015/-,Petrol,-,10282
 NISSAN MARCH,HOKKAIDO,NK13-017006,1.2XFOUR4WD,"DBA-NK13
Find parts for this model code","69,000 km","1,190cc",HR12,4wheel drive,Right,CVT,Silver,2017/6,Petrol,-,6216
 NISSAN DAYZ,YOKOHAMA,B21W-0252695,HIGHWAY STAR G TURBO,"DBA-B21W
Find parts for this model code","12,400 km",650cc,3B20,2wheel drive,Right,CVT,Silver,2015/8,Petrol,-,7883
 NISSAN QASHQAI,INCHON,A347067,N/A,0,"74,154 km","1,598cc",-,2wheel drive,Left,Automatic,Silver,2015/-,Diesel,-,13621
 NISSAN QASHQAI,INCHON,A301573,N/A,0,"37,000 km","1,598cc",-,2wheel drive,Left,Automatic,Gray,2015/-,Diesel,-,14628
 NISSAN QASHQAI,INCHON,A565203,N/A,0,"30,556 km","1,598cc",-,2wheel drive,Left,Automatic,Black,2016/-,Diesel,-,14745
 NISSAN QASHQAI,INCHON,A341516,N/A,0,"48,335 km","1,598cc",-,2wheel drive,Left,Automatic,White,2015/-,Diesel,-,14893
 NISSAN QASHQAI,INCHON,A564979,N/A,0,"92,000 km","1,598cc",-,2wheel drive,Left,Automatic,Black,2016/-,Diesel,-,12540
 NISSAN QASHQAI,INCHON,1598128715,N/A,0,"83,179 km","1,598cc",-,2wheel drive,Left,Automatic,Black,2015/-,Diesel,-,11660
 NISSAN QASHQAI,INCHON,235322,N/A,0,"76,762 km","1,598cc",-,2wheel drive,Left,Automatic,Gray,2015/-,Diesel,-,13727
 NISSAN FUGA,TOYAMA,KNY51690011,N/A,"DBA-KNY51
Find parts for this model code","9,186 km","3,700cc",-,4wheel drive,Right,Automatic,Blue,2018/6,Petrol,-,32108
 NISSAN QASHQAI,BUSAN MASAN,SJNDJ18E3FA213158,N/A,0,"113,600 km","1,598cc",-,2wheel drive,Left,Automatic,Pearl,2015/-,Diesel,-,10812
 NISSAN QASHQAI,BUSAN MASAN,402646,N/A,0,"114,959 km","1,598cc",-,2wheel drive,Left,Automatic,White,2015/-,Diesel,-,10282
 NISSAN ATLAS,YOKOHAMA,FEB9W-535055,N/A,"TPG-FEB9W
Find parts for this model code","19,243 km","2,990cc",4P10,2wheel drive,Right,Manual,Silver,2015/3,Diesel,-,26589
 NISSAN NOTE,KYUSHU,HE12029988,N/A,"DAA-HE12
Find parts for this model code","52,968 km","1,200cc",-,2wheel drive,Right,Automatic,Pink,2017/1,Hybrid(Petrol),-,11920
 NISSAN MARCH,YOKOHAMA,K13-077980,1.2S,"DBA-K13
Find parts for this model code","3,656 km","1,190cc",HR12,2wheel drive,Right,CVT,Silver,2018/4,Petrol,-,8177
 NISSAN NOTE,HOKKAIDO,NE12-108566,1.2XFOUR4WD,"NE12
Find parts for this model code","87,000 km","1,200cc",-,4wheel drive,Right,CVT,Pearl,2016/6,Petrol,-,7148
 NISSAN SERENA,HOKKAIDO,GFNC27-005885,2.0 HIGHWAY STAR 4WD,"GFNC27
Find parts for this model code","61,000 km","2,000cc",-,4wheel drive,Right,CVT,Black,2017/8,Petrol,-,23040
 NISSAN X-TRAIL,UNITED KINGDOM,JN1882,Automatic Diesel,0,"16,349 mile","1,600cc",-,4wheel drive,Right,Automatic,Black,2018/3,Diesel,-,25500
 NISSAN X-TRAIL,UNITED KINGDOM,JN1883,Automatic Diesel,0,"7,946 mile","2,000cc",-,4wheel drive,Right,Automatic,White,2018/3,Diesel,-,28000
 NISSAN X-TRAIL,UNITED KINGDOM,JN1884,Automatic Diesel,0,"7,200 mile","1,600cc",-,4wheel drive,Right,Automatic,Blue,2018/2,Diesel,-,28000
 NISSAN X-TRAIL,UNITED KINGDOM,JN1885,Manual Diesel,0,"93,000 mile","1,600cc",-,4wheel drive,Right,Manual,Black,2017/3,Diesel,-,17000
 NISSAN X-TRAIL,UNITED KINGDOM,JN1888,Manual Diesel,0,"12,560 mile","1,600cc",-,4wheel drive,Right,Automatic,Gray,2018/4,Diesel,-,20100
 NISSAN X-TRAIL,UNITED KINGDOM,JN1892,Automatic Diesel,0,"6,005 mile","1,600cc",-,4wheel drive,Right,Manual,Black,2018/11,Diesel,-,26100
 NISSAN X-TRAIL,UNITED KINGDOM,JN1847,Automatic Diesel,0,"86,953 mile","1,600cc",-,4wheel drive,Right,Automatic,White,2015/7,Diesel,-,18100
 NISSAN X-TRAIL,UNITED KINGDOM,JN1848,Automatic Diesel,0,"89,837 mile","1,600cc",-,4wheel drive,Right,Automatic,Red,2015/1,Diesel,-,14300
 NISSAN X-TRAIL,UNITED KINGDOM,JN1849,Automatic Diesel,0,"55,496 mile","1,600cc",-,4wheel drive,Right,Automatic,White,2015/3,Diesel,-,18100
 NISSAN X-TRAIL,UNITED KINGDOM,JN1851,Automatic Diesel,0,"102,930 mile","1,600cc",-,4wheel drive,Right,Automatic,Gray,2015/3,Diesel,-,13500
 NISSAN PATHFINDER,UNITED KINGDOM,VSK2555,MANUAL DIESEL,0,"112,385 mile","2,500cc",-,4wheel drive,Right,Manual,Black,2017/5,Diesel,-,7792
 NISSAN X-TRAIL,UNITED KINGDOM,JN1860,Automatic Diesel,0,"30,000 mile","1,600cc",-,4wheel drive,Right,Automatic,Black,2015/6,Diesel,-,18700
 NISSAN X-TRAIL,UNITED KINGDOM,JN1861,Automatic Diesel,0,"45,000 mile","1,600cc",-,4wheel drive,Right,Automatic,Green,2015/9,Diesel,-,18600
 NISSAN X-TRAIL,UNITED KINGDOM,JN1862,Manual Diesel,0,"103,430 mile","1,600cc",-,4wheel drive,Right,Manual,Black,2015/5,Diesel,-,12200
 NISSAN X-TRAIL,UNITED KINGDOM,JN1863,Manual Diesel,0,"92,592 mile","1,600cc",-,4wheel drive,Right,Manual,Red,2015/3,Diesel,-,12500
 NISSAN X-TRAIL,UNITED KINGDOM,JN1864,Manual Diesel,0,"137,879 mile","1,600cc",-,4wheel drive,Right,Manual,Gray,2015/7,Diesel,-,10600
 NISSAN X-TRAIL,UNITED KINGDOM,JN1865,Manual Diesel,0,"117,000 mile","1,600cc",-,4wheel drive,Right,Manual,Blue,2015/7,Diesel,-,10600
 NISSAN X-TRAIL,UNITED KINGDOM,JN1866,Manual Diesel,0,"98,736 mile","1,600cc",-,4wheel drive,Right,Manual,Red,2016/8,Diesel,-,13700
 NISSAN X-TRAIL,UNITED KINGDOM,JN1867,Manual Diesel,0,"113,510 mile","1,600cc",-,4wheel drive,Right,Manual,Blue,2016/4,Diesel,-,14300
 NISSAN X-TRAIL,UNITED KINGDOM,JN1868,Automatic Diesel,0,"50,000 mile","16,000cc",-,4wheel drive,Right,Automatic,White,2016/11,Diesel,-,19200
 NISSAN X-TRAIL,UNITED KINGDOM,JN1869,Automatic Diesel,0,"18,833 mile","1,600cc",-,4wheel drive,Right,Automatic,Green,2016/5,Diesel,-,19200
 NISSAN X-TRAIL,UNITED KINGDOM,JN1871,Automatic Diesel,0,"31,607 mile","1,600cc",-,4wheel drive,Right,Automatic,Orange,2016/4,Diesel,-,19300
 NISSAN X-TRAIL,UNITED KINGDOM,JN1872,Automatic Diesel,0,"33,979 mile","1,600cc",-,4wheel drive,Right,Automatic,Gray,2016/6,Diesel,-,18200
 NISSAN X-TRAIL,UNITED KINGDOM,JN1874,Automatic Diesel,0,"40,000 mile","1,600cc",-,4wheel drive,Right,Automatic,Green,2016/4,Diesel,-,18700
 NISSAN X-TRAIL,UNITED KINGDOM,JN1877,Automatic Diesel,0,"14,448 mile","2,000cc",-,4wheel drive,Right,Automatic,Black,2017/2,Diesel,-,20200
 NISSAN X-TRAIL,UNITED KINGDOM,JN1879,Automatic Diesel,0,"23,792 mile","1,600cc",-,4wheel drive,Right,Automatic,Black,2017/-,Diesel,-,19800
 NISSAN X-TRAIL,UNITED KINGDOM,JN1880,Automatic Diesel,0,"16,910 mile","1,600cc",-,4wheel drive,Right,Automatic,Blue,2017/6,Diesel,-,20600
 NISSAN X-TRAIL,UNITED KINGDOM,JN1881,Manual Diesel,0,"43,000 mile","1,600cc",-,4wheel drive,Right,Manual,Green,2017/1,Diesel,-,16800
 NISSAN QASHQAI,Singapore,SJNFBAJ11U1401106,2.0 CVT ABS 2WD 5DR S/R,"20-CVT-ABS-5DR
Find parts for this model code","31,100 km","1,997cc",-,2wheel drive,Right,Automatic,Silver,2015/6,Petrol,2015/6,11554
 NISSAN X-TRAIL,YOKOHAMA,HNT32-116147,2.0 20X HY EMERGENCY BRAKE PKG,"DAA-HNT32
Find parts for this model code","34,000 km","1,990cc",MR20-RM31,4wheel drive,Right,Automatic,Pearl,2016/9,Petrol,-,19304
 NISSAN DAYZ,YOKOHAMA,B21W0248814,N/A,"DBA-B21W
Find parts for this model code","13,078 km",660cc,-,2wheel drive,Right,CVT,Black,2015/10,Petrol,-,8579
 NISSAN CLIPPER,YOKOHAMA,DR17V-105012,DX HIGHROOF 5AGS,"HBD-DR17V
Find parts for this model code","115,958 km",650cc,R06A,2wheel drive,Right,Automatic,White,2015/6,Petrol,-,4118
 NISSAN X-TRAIL,UNITED KINGDOM,JN1921,MANUAL PETROL,0,"62,948 mile","1,600cc",-,4wheel drive,Right,Manual,Green,2016/7,Petrol,-,15200
 NISSAN X-TRAIL,UNITED KINGDOM,JN1922,MANUAL PETROL,0,"35,511 mile","1,600cc",-,4wheel drive,Right,Manual,Gray,2016/6,Petrol,-,16700
 NISSAN X-TRAIL,UNITED KINGDOM,JN1923,MANUAL PETROL,0,"16,706 mile","1,600cc",-,4wheel drive,Right,Manual,Black,2016/6,Petrol,-,16500
 NISSAN X-TRAIL,UNITED KINGDOM,JN1924,MANUAL PETROL,0,"25,432 mile","1,600cc",-,4wheel drive,Right,Manual,Red,2016/6,Petrol,-,16600
 NISSAN X-TRAIL,UNITED KINGDOM,JN1927,MANUAL PETROL,0,"13,632 mile","1,600cc",-,4wheel drive,Right,Manual,Gray,2017/6,Petrol,-,18100
 NISSAN X-TRAIL,UNITED KINGDOM,JN1933,MANUAL PETROL,0,"40,862 mile","1,600cc",-,4wheel drive,Right,Manual,Black,2018/3,Petrol,-,20300
 NISSAN CLIPPER,YOKOHAMA,DR17V-239319,GX HIGHROOF 5AGS 4WD,"HBD-DR17V
Find parts for this model code","2,837 km",650cc,-,4wheel drive,Right,Automatic,White,2018/8,Petrol,-,9108
 NISSAN CLIPPER,YOKOHAMA,DR17V-271377,DX,"HBD-DR17V
Find parts for this model code","16,850 km",650cc,-,2wheel drive,Right,Automatic,White,2018/3,Petrol,-,12755
 NISSAN X-TRAIL,OSAKA,NT32511352,N/A,"DBA-NT32
Find parts for this model code","7,760 km","2,000cc",-,4wheel drive,Right,Automatic,Black,2015/2,Petrol,-,21324
 NISSAN ALTIMA,U.S.A,1N4BL4BV0KC152576,2.5 S FWD,"4Cyl
Find parts for this model code","3,753 mile","2,500cc",-,2wheel drive,Left,CVT,White,2019/-,Petrol,2019/0,19219
 NISSAN ALTIMA,U.S.A,1N4BL4BV1KC150643,2.5 S FWD,"4Cyl
Find parts for this model code","3,376 mile","2,500cc",-,2wheel drive,Left,CVT,White,2019/-,Petrol,2019/0,19417
 NISSAN ALTIMA,U.S.A,1N4BL4CV3KC134197,2.5 SR FWD,"4Cyl
Find parts for this model code","17,024 mile","2,500cc",-,2wheel drive,Left,CVT,Blue,2019/-,Petrol,2019/0,20319
 NISSAN ALTIMA,U.S.A,1N4BL4BV3KC224967,2.5 S FWD,"4Cyl
Find parts for this model code","1,961 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2019/-,Petrol,2019/0,18616
 NISSAN ALTIMA,U.S.A,1N4BL4BV0KC239409,2.5 S FWD,"4Cyl
Find parts for this model code","8,315 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2019/-,Petrol,2019/0,18618
 NISSAN ROGUE,U.S.A,JN1BJ1CP6KW210982,Sport S FWD,"4Cyl
Find parts for this model code","9,287 mile","2,000cc",-,2wheel drive,Left,CVT,Black,2019/-,Petrol,2019/0,18519
 NISSAN ROGUE,U.S.A,KNMAT2MV5KP537566,SV AWD,"4Cyl
Find parts for this model code","5,944 mile","2,500cc",-,4wheel drive,Left,CVT,Gray,2019/-,Petrol,2019/0,20119
 NISSAN ROGUE,U.S.A,KNMAT2MT8JP504493,SV FWD,"4Cyl
Find parts for this model code","37,990 mile","2,500cc",-,2wheel drive,Left,CVT,Gray,2018/-,Petrol,2018/0,18618
 NISSAN ROGUE,U.S.A,KNMAT2MT4JP523476,SV FWD,"4Cyl
Find parts for this model code","39,058 mile","2,500cc",-,2wheel drive,Left,CVT,White,2018/-,Petrol,2018/0,18618
 NISSAN ROGUE,U.S.A,JN8AT2MT7GW015683,SL FWD,"4Cyl
Find parts for this model code","46,446 mile","2,500cc",-,2wheel drive,Left,CVT,White,2016/-,Petrol,2016/0,18115
 NISSAN ROGUE,U.S.A,5N1AT2MV7GC776014,SL AWD,"4Cyl
Find parts for this model code","24,012 mile","2,500cc",-,4wheel drive,Left,CVT,Black,2016/-,Petrol,2016/0,19419
 NISSAN ALTIMA,U.S.A,1N4BL4BV4KC229403,2.5 S FWD,"4Cyl
Find parts for this model code","1,085 mile","2,500cc",-,2wheel drive,Left,CVT,Black,2019/-,Petrol,2019/0,19417
 NISSAN ALTIMA,U.S.A,1N4AL3AP1JC107119,2.5 SR FWD,"4Cyl
Find parts for this model code","17,853 mile","2,500cc",-,2wheel drive,Left,CVT,Blue,2018/-,Petrol,2018/0,18119
 NISSAN ALTIMA,U.S.A,1N4AL3APXJC281321,2.5 SR FWD,"4Cyl
Find parts for this model code","8,681 mile","2,500cc",-,2wheel drive,Left,CVT,White,2018/-,Petrol,2018/0,19519
 NISSAN ALTIMA,U.S.A,1N4AL3AP1GC140873,2.5 SL FWD,"4Cyl
Find parts for this model code","17,321 mile","2,500cc",-,2wheel drive,Left,CVT,White,2016/-,Petrol,2016/0,17919
 NISSAN VERSA,U.S.A,3N1CN7AP3JL834970,SV FWD,"4Cyl
Find parts for this model code","22,262 mile","1,600cc",-,2wheel drive,Left,Automatic,Silver,2018/-,Petrol,2018/0,13800
 NISSAN SENTRA,U.S.A,3N1AB7AP0GY261070,S FWD,"4Cyl
Find parts for this model code","41,491 mile","1,800cc",-,2wheel drive,Left,Automatic,Gray,2016/-,Petrol,2016/0,12520
 NISSAN ROGUE,U.S.A,JN8AT2MV2JW305077,S AWD,"4Cyl
Find parts for this model code","13,950 mile","2,500cc",-,4wheel drive,Left,Automatic,Black,2018/-,Petrol,2018/0,20400
 NISSAN ALTIMA,U.S.A,1N4AL3AP5GN371330,2.5 S FWD,"4Cyl
Find parts for this model code","41,324 mile","2,500cc",-,2wheel drive,Left,CVT,Black,2016/-,Petrol,2016/0,13800
 NISSAN ALTIMA,U.S.A,1N4AL3AP6GN356447,2.5 S FWD,"4Cyl
Find parts for this model code","40,552 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2016/-,Petrol,2016/0,13800
 NISSAN ALTIMA,U.S.A,1N4AL3AP9GN356927,2.5 S FWD,"4Cyl
Find parts for this model code","37,983 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2016/-,Petrol,2016/0,14400
 NISSAN ALTIMA,U.S.A,1N4AL3AP3GC213418,2.5 S FWD,"4Cyl
Find parts for this model code","50,570 mile","2,500cc",-,2wheel drive,Left,CVT,Silver,2016/-,Petrol,2016/0,13400
 NISSAN ALTIMA,U.S.A,1N4AL3AP9GC226111,2.5 S FWD,"4Cyl
Find parts for this model code","55,000 mile","2,500cc",-,2wheel drive,Left,CVT,Gray,2016/-,Petrol,2016/0,13400
 NISSAN ARMADA,U.S.A,5N1AA0NC3FN601043,SV 4WD,"V8
Find parts for this model code","117,019 mile","5,600cc",-,4wheel drive,Left,Automatic,White,2015/-,Petrol,2015/0,19619
 NISSAN MURANO,U.S.A,5N1AZ2MG0GN135128,S FWD,"V6
Find parts for this model code","41,619 mile","3,500cc",-,2wheel drive,Left,Automatic,Red,2016/-,Petrol,2016/0,20119
 NISSAN PATHFINDER,U.S.A,5N1AR2MN3GC612659,SV FWD,"V6
Find parts for this model code","39,986 mile","3,500cc",-,2wheel drive,Left,CVT,Black,2016/-,Petrol,2016/0,19119
 NISSAN ROGUE,U.S.A,JN8AT2MT4HW391579,SV FWD,"4Cyl
Find parts for this model code","25,000 mile","2,500cc",-,2wheel drive,Left,Automatic,Black,2017/-,Petrol,2017/0,18800
 NISSAN NAVARA,UNITED KINGDOM,VSK11587,MANUAL**DIESEL**,0,"26,350 mile","2,300cc",-,4wheel drive,Right,Manual,Silver,2017/5,Diesel,-,24785
 NISSAN NAVARA,UNITED KINGDOM,VSK11588,AUTOMATIC DIESEL,0,"13,100 mile","2,300cc",-,4wheel drive,Right,Automatic,White,2018/-,Diesel,-,35225
 NISSAN NAVARA,UNITED KINGDOM,VSK11589,AUTOMATIC DIESEL,0,"27,625 mile","2,300cc",-,4wheel drive,Right,Automatic,Gray,2018/3,Diesel,-,28546
 NISSAN NAVARA,UNITED KINGDOM,VSK11590,AUTOMATIC DIESEL,0,100 mile,"2,300cc",-,4wheel drive,Right,Automatic,Silver,2018/9,Diesel,-,33867
 NISSAN NAVARA,UNITED KINGDOM,VSK11591,AUTOMATIC DIESEL,0,"20,000 mile","2,300cc",-,4wheel drive,Right,Automatic,Gray,2018/6,Diesel,-,31508
 NISSAN NAVARA,UNITED KINGDOM,VSK11592,AUTOMATIC DIESEL,0,"7,000 mile","2,300cc",-,4wheel drive,Right,Automatic,Gray,2018/6,Diesel,-,32990
 NISSAN NAVARA,UNITED KINGDOM,VSK11593,AUTOMATIC DIESEL,0,"3,800 mile","2,300cc",-,4wheel drive,Right,Automatic,Gray,2018/7,Diesel,-,34972
 NISSAN NAVARA,UNITED KINGDOM,VSK11594,MANUAL DIESEL,0,"19,978 mile","2,300cc",-,4wheel drive,Right,Manual,Silver,2018/3,Diesel,-,26278
 NISSAN NAVARA,UNITED KINGDOM,VSK11595,MANUAL DIESEL,0,10 mile,"2,300cc",-,4wheel drive,Right,Manual,Gray,2018/9,Diesel,-,28554
 NISSAN NAVARA,UNITED KINGDOM,VSK11596,MANUAL DIESEL,0,"26,949 mile","2,300cc",-,4wheel drive,Right,Manual,Gray,2018/5,Diesel,-,26030
 NISSAN MARCH,OSAKA,YTEMP-100009053,N/A,"DBA-NK13
Find parts for this model code","72,500 km","1,200cc",-,4wheel drive,Right,CVT,White,2017/2,Petrol,-,5569
 NISSAN MARCH,OSAKA,K13055042,N/A,"DBA-K13
Find parts for this model code","4,527 km","1,200cc",-,2wheel drive,Right,Automatic,Purple,2015/2,Petrol,-,5638
 NISSAN ROGUE,U.S.A,KNMAT2MT6GP642994,S FWD,"4Cyl
Find parts for this model code","30,099 mile","2,500cc",-,2wheel drive,Left,CVT,Black,2016/-,Petrol,2016/0,15989
 NISSAN ALTIMA,U.S.A,1N4AL3APXGC252460,2.5 SL FWD,"4Cyl
Find parts for this model code","44,121 mile","2,500cc",-,2wheel drive,Left,CVT,White,2016/-,Petrol,2016/0,16219
 NISSAN ALTIMA,U.S.A,1N4AL3AP2GC187281,2.5 SR FWD,"4Cyl
Find parts for this model code","23,043 mile","2,500cc",-,2wheel drive,Left,CVT,White,2016/-,Petrol,2016/0,16139
 NISSAN ALTIMA,U.S.A,1N4AL3AP4GC223455,2.5 SR FWD,"4Cyl
Find parts for this model code","25,652 mile","2,500cc",-,2wheel drive,Left,CVT,White,2016/-,Petrol,2016/0,16418
 NISSAN ALTIMA,U.S.A,1N4AL3AP5GN364359,2.5 S FWD,"4Cyl
Find parts for this model code","17,550 mile","2,500cc",-,2wheel drive,Left,CVT,Black,2016/-,Petrol,2016/0,15516
